src,dst,proto,len
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
142.251.222.163,192.168.1.19,17,743
192.168.1.19,4.153.129.168,6,755
192.168.1.19,4.153.129.168,6,1042
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
192.168.1.19,4.153.129.168,6,776
192.168.1.19,4.153.129.168,6,1494
192.168.1.19,4.153.129.168,6,220
192.168.1.19,142.250.193.164,17,71
192.168.1.19,74.162.106.40,6,759
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,66
74.162.106.40,192.168.1.19,6,936
192.168.1.19,74.162.106.40,6,54
192.168.1.19,4.153.129.168,6,66
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,756
192.168.1.19,4.153.129.168,6,1494
192.168.1.19,4.153.129.168,6,1494
192.168.1.19,4.153.129.168,6,1494
192.168.1.19,4.153.129.168,6,1494
192.168.1.19,4.153.129.168,6,1494
192.168.1.19,4.153.129.168,6,1134
142.251.222.163,192.168.1.19,17,743
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.9,224.0.0.251,17,82
4.153.129.168,192.168.1.19,6,66
192.168.1.19,4.153.129.168,6,54
192.168.1.19,4.153.129.168,6,1494
192.168.1.19,4.153.129.168,6,608
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,442
192.168.1.19,4.153.129.168,6,54
4.153.129.168,192.168.1.19,6,66
4.153.129.168,192.168.1.19,6,1514
4.153.129.168,192.168.1.19,6,1514
192.168.1.19,4.153.129.168,6,54
4.153.129.168,192.168.1.19,6,1230
4.153.129.168,192.168.1.19,6,1239
192.168.1.19,4.153.129.168,6,54
192.168.1.19,4.153.129.168,6,147
4.153.129.168,192.168.1.19,6,328
192.168.1.19,4.153.129.168,6,54
172.217.24.206,192.168.1.19,17,957
192.168.1.19,4.153.129.168,6,756
192.168.1.19,4.153.129.168,6,1221
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
172.217.24.206,192.168.1.19,17,957
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
142.251.222.163,192.168.1.19,17,743
172.217.24.206,192.168.1.19,17,958
192.168.1.19,4.153.129.168,6,1350
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
142.250.66.3,192.168.1.19,17,267
142.251.223.1,192.168.1.19,17,267
172.217.24.206,192.168.1.19,17,267
192.168.1.19,4.153.129.168,6,1283
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
192.168.1.19,140.82.113.21,6,55
140.82.113.21,192.168.1.19,6,66
142.251.222.163,192.168.1.19,17,743
192.168.1.19,172.217.24.206,17,699
172.217.24.206,192.168.1.19,17,70
192.168.1.19,172.217.24.206,17,74
172.217.24.206,192.168.1.19,17,64
192.168.1.19,172.217.24.206,17,75
172.217.24.206,192.168.1.19,17,520
192.168.1.19,172.217.24.206,17,79
172.217.24.206,192.168.1.19,17,194
192.168.1.19,172.217.24.206,17,75
172.217.24.206,192.168.1.19,17,66
140.82.114.26,192.168.1.19,6,80
192.168.1.19,140.82.114.26,6,84
192.168.1.19,4.153.129.168,6,1274
172.217.24.206,192.168.1.19,17,957
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
140.82.114.26,192.168.1.19,6,60
172.217.24.206,192.168.1.19,17,957
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.20,255.255.255.255,17,177
192.168.1.20,192.168.1.255,17,177
172.217.24.206,192.168.1.19,17,267
172.217.24.206,192.168.1.19,17,267
74.162.106.40,192.168.1.19,6,85
74.162.106.40,192.168.1.19,6,60
192.168.1.19,74.162.106.40,6,54
192.168.1.9,224.0.0.251,17,82
192.168.1.19,74.162.106.40,6,54
192.168.1.19,74.162.106.40,6,54
192.168.1.19,4.153.129.168,6,756
192.168.1.19,4.153.129.168,6,1494
192.168.1.19,4.153.129.168,6,554
74.162.106.40,192.168.1.19,6,60
192.168.1.19,23.206.173.137,6,55
23.206.173.137,192.168.1.19,6,66
192.168.1.19,23.55.244.155,6,55
192.168.1.19,23.55.244.155,6,55
23.55.244.155,192.168.1.19,6,66
23.55.244.155,192.168.1.19,6,66
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
192.168.1.19,142.250.193.164,17,71
192.168.1.19,8.8.8.8,17,75
192.168.1.19,142.250.193.164,17,71
8.8.8.8,192.168.1.19,17,107
142.250.193.164,192.168.1.19,17,66
142.251.222.163,192.168.1.19,17,743
142.251.222.163,192.168.1.19,17,267
192.168.1.15,224.0.0.251,17,475
192.168.1.15,224.0.0.251,17,86
4.153.129.168,192.168.1.19,6,85
4.153.129.168,192.168.1.19,6,60
192.168.1.19,4.153.129.168,6,54
192.168.1.15,224.0.0.251,17,86
192.168.1.15,224.0.0.251,17,86
192.168.1.15,224.0.0.251,17,539
192.168.1.15,224.0.0.251,17,482
192.168.1.19,4.153.129.168,6,54
192.168.1.19,4.153.129.168,6,756
192.168.1.19,4.153.129.168,6,1494
192.168.1.19,4.153.129.168,6,135
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.19,142.251.43.78,6,55
192.168.1.7,224.0.0.251,17,211
192.168.1.7,224.0.0.251,17,86
192.168.1.7,224.0.0.251,17,86
192.168.1.7,224.0.0.251,17,86
192.168.1.7,224.0.0.251,17,269
192.168.1.7,224.0.0.251,17,212
192.168.1.19,4.153.129.168,6,755
192.168.1.19,4.153.129.168,6,1082
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
192.168.1.9,224.0.0.251,17,82
192.168.1.6,224.0.0.251,17,409
192.168.1.6,224.0.0.251,17,86
192.168.1.6,224.0.0.251,17,86
192.168.1.6,224.0.0.251,17,86
192.168.1.6,224.0.0.251,17,473
192.168.1.6,224.0.0.251,17,416
192.168.1.20,239.255.255.250,17,212
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.20,239.255.255.250,17,212
140.82.113.21,192.168.1.19,6,93
192.168.1.19,140.82.113.21,6,54
140.82.113.21,192.168.1.19,6,78
140.82.113.21,192.168.1.19,6,60
192.168.1.19,140.82.113.21,6,54
192.168.1.20,239.255.255.250,17,212
192.168.1.6,192.168.1.255,17,243
192.168.1.20,239.255.255.250,17,212
192.168.1.19,4.153.129.168,6,1352
192.168.1.19,8.8.8.8,17,72
8.8.8.8,192.168.1.19,17,153
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
192.168.1.19,142.250.193.164,17,71
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,66
192.168.1.19,8.8.8.8,17,76
192.168.1.19,4.2.2.2,17,76
8.8.8.8,192.168.1.19,17,129
4.2.2.2,192.168.1.19,17,129
192.168.1.18,224.0.0.251,17,365
192.168.1.18,224.0.0.251,17,86
192.168.1.18,224.0.0.251,17,86
192.168.1.18,224.0.0.251,17,86
192.168.1.18,224.0.0.251,17,429
192.168.1.18,224.0.0.251,17,372
192.168.1.19,142.250.193.164,17,71
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,66
192.168.1.19,8.8.8.8,17,80
8.8.8.8,192.168.1.19,17,192
192.168.1.19,184.27.197.72,6,66
184.27.197.72,192.168.1.19,6,66
192.168.1.19,184.27.197.72,6,54
192.168.1.19,184.27.197.72,6,524
10.0.1.10,224.0.0.251,17,299
10.0.1.10,224.0.0.251,17,86
184.27.197.72,192.168.1.19,6,60
184.27.197.72,192.168.1.19,6,1514
184.27.197.72,192.168.1.19,6,1514
192.168.1.19,184.27.197.72,6,54
184.27.197.72,192.168.1.19,6,1075
192.168.1.19,184.27.197.72,6,134
192.168.1.19,184.27.197.72,6,134
192.168.1.19,184.27.197.72,6,169
184.27.197.72,192.168.1.19,6,60
184.27.197.72,192.168.1.19,6,357
184.27.197.72,192.168.1.19,6,357
192.168.1.19,184.27.197.72,6,54
184.27.197.72,192.168.1.19,6,60
184.27.197.72,192.168.1.19,6,115
184.27.197.72,192.168.1.19,6,85
192.168.1.19,184.27.197.72,6,54
192.168.1.19,184.27.197.72,6,85
184.27.197.72,192.168.1.19,6,211
184.27.197.72,192.168.1.19,6,85
192.168.1.19,184.27.197.72,6,54
192.168.1.19,184.27.197.72,6,54
184.27.197.72,192.168.1.19,6,78
184.27.197.72,192.168.1.19,6,60
192.168.1.19,184.27.197.72,6,54
10.0.1.10,224.0.0.251,17,86
10.0.1.10,224.0.0.251,17,86
10.0.1.10,224.0.0.251,17,363
10.0.1.10,224.0.0.251,17,306
192.168.1.20,255.255.255.255,17,177
192.168.1.20,192.168.1.255,17,177
192.168.1.19,142.250.193.164,17,71
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,66
192.168.1.19,142.250.193.164,17,71
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,66
192.168.1.9,224.0.0.251,17,82
192.168.1.19,142.250.193.164,17,71
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,66
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,72
23.55.244.155,192.168.1.19,6,78
23.55.244.155,192.168.1.19,6,60
192.168.1.19,23.55.244.155,6,54
192.168.1.19,23.55.244.155,6,54
192.168.1.19,142.250.193.164,17,75
142.250.193.164,192.168.1.19,17,65
192.168.1.19,142.250.193.164,17,76
23.55.244.155,192.168.1.19,6,78
23.55.244.155,192.168.1.19,6,60
192.168.1.19,23.55.244.155,6,54
192.168.1.19,23.55.244.155,6,54
23.55.244.155,192.168.1.19,6,60
23.206.173.137,192.168.1.19,6,78
23.206.173.137,192.168.1.19,6,60
192.168.1.19,23.206.173.137,6,54
192.168.1.19,23.206.173.137,6,54
23.55.244.155,192.168.1.19,6,60
23.206.173.137,192.168.1.19,6,60
192.168.1.19,4.153.129.168,6,1205
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
192.168.1.8,239.255.255.250,17,698
192.168.1.8,239.255.255.250,17,698
192.168.1.8,239.255.255.250,17,698
192.168.1.19,140.82.114.26,6,55
140.82.114.26,192.168.1.19,6,66
192.168.1.8,239.255.255.250,17,698
192.168.1.19,142.250.193.164,17,71
192.168.1.19,8.8.8.8,17,70
8.8.8.8,192.168.1.19,17,86
142.250.193.164,192.168.1.19,17,67
192.168.1.8,239.255.255.250,17,698
192.168.1.9,224.0.0.251,17,82
192.168.1.8,239.255.255.250,17,698
192.168.1.8,239.255.255.250,17,698
192.168.1.8,239.255.255.250,17,698
192.168.1.8,239.255.255.250,17,698
192.168.1.8,239.255.255.250,17,698
192.168.1.8,239.255.255.250,17,698
4.153.129.168,192.168.1.19,6,85
4.153.129.168,192.168.1.19,6,60
192.168.1.19,4.153.129.168,6,54
192.168.1.8,239.255.255.250,17,698
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.5,224.0.0.251,17,365
192.168.1.5,224.0.0.251,17,86
192.168.1.5,224.0.0.251,17,86
192.168.1.8,239.255.255.250,17,698
192.168.1.5,224.0.0.251,17,86
192.168.1.5,224.0.0.251,17,429
192.168.1.5,224.0.0.251,17,372
140.82.114.26,192.168.1.19,6,80
192.168.1.19,140.82.114.26,6,84
140.82.114.26,192.168.1.19,6,60
192.168.1.19,142.251.43.78,6,55
192.168.1.8,239.255.255.250,17,698
192.168.1.20,255.255.255.255,17,177
192.168.1.20,192.168.1.255,17,177
192.168.1.9,224.0.0.251,17,82
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.19,224.0.0.251,17,497
192.168.1.19,224.0.0.251,17,86
192.168.1.19,224.0.0.251,17,86
192.168.1.19,224.0.0.251,17,86
192.168.1.19,224.0.0.251,17,561
192.168.1.19,224.0.0.251,17,504
192.168.1.8,224.0.0.251,17,211
192.168.1.8,224.0.0.251,17,86
192.168.1.8,224.0.0.251,17,86
192.168.1.8,224.0.0.251,17,86
192.168.1.9,224.0.0.251,17,82
192.168.1.8,224.0.0.251,17,275
192.168.1.8,224.0.0.251,17,218
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.19,4.213.25.242,6,55
4.213.25.242,192.168.1.19,6,66
192.168.1.13,224.0.0.251,17,453
192.168.1.13,224.0.0.251,17,86
192.168.1.13,224.0.0.251,17,86
192.168.1.13,224.0.0.251,17,86
192.168.1.13,224.0.0.251,17,517
192.168.1.13,224.0.0.251,17,460
10.0.1.10,10.0.255.255,17,243
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.19,142.251.43.78,6,54
192.168.1.20,255.255.255.255,17,177
192.168.1.20,192.168.1.255,17,177
192.168.1.9,224.0.0.251,17,82
192.168.1.19,4.153.129.168,6,54
192.168.1.19,4.153.129.168,6,54
192.168.1.19,8.8.8.8,17,72
8.8.8.8,192.168.1.19,17,153
192.168.1.19,4.153.129.168,6,66
192.168.1.19,8.8.8.8,17,76
8.8.8.8,192.168.1.19,17,129
4.153.129.168,192.168.1.19,6,60
192.168.1.19,4.153.129.168,6,66
4.153.129.168,192.168.1.19,6,66
192.168.1.19,4.153.129.168,6,54
192.168.1.19,4.153.129.168,6,1494
192.168.1.19,4.153.129.168,6,576
4.153.129.168,192.168.1.19,6,60
192.168.1.19,8.8.8.8,17,80
8.8.8.8,192.168.1.19,17,126
4.153.129.168,192.168.1.19,6,66
4.153.129.168,192.168.1.19,6,1514
4.153.129.168,192.168.1.19,6,1514
4.153.129.168,192.168.1.19,6,1230
192.168.1.19,4.153.129.168,6,54
4.153.129.168,192.168.1.19,6,1239
192.168.1.19,4.153.129.168,6,54
192.168.1.19,4.153.129.168,6,147
192.168.1.19,4.153.129.168,6,963
4.153.129.168,192.168.1.19,6,66
192.168.1.19,4.153.129.168,6,54
192.168.1.19,4.153.129.168,6,1494
192.168.1.19,4.153.129.168,6,544
4.153.129.168,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,66
4.153.129.168,192.168.1.19,6,328
192.168.1.19,4.153.129.168,6,54
4.153.129.168,192.168.1.19,6,358
192.168.1.19,4.153.129.168,6,54
4.153.129.168,192.168.1.19,6,1514
4.153.129.168,192.168.1.19,6,1514
4.153.129.168,192.168.1.19,6,1230
192.168.1.19,4.153.129.168,6,54
4.153.129.168,192.168.1.19,6,1239
192.168.1.19,4.153.129.168,6,54
192.168.1.19,4.153.129.168,6,147
192.168.1.19,142.250.193.164,17,71
4.153.129.168,192.168.1.19,6,328
142.250.193.164,192.168.1.19,17,67
192.168.1.19,4.153.129.168,6,54
192.168.1.9,224.0.0.251,17,387
192.168.1.9,224.0.0.251,17,86
192.168.1.9,224.0.0.251,17,86
192.168.1.9,224.0.0.251,17,86
192.168.1.9,224.0.0.251,17,451
192.168.1.9,224.0.0.251,17,394
192.168.1.19,140.82.114.26,6,55
140.82.114.26,192.168.1.19,6,66
192.168.1.20,224.0.0.251,17,321
192.168.1.20,224.0.0.251,17,86
192.168.1.20,224.0.0.251,17,86
192.168.1.20,224.0.0.251,17,86
192.168.1.20,224.0.0.251,17,385
192.168.1.20,224.0.0.251,17,328
192.168.1.9,224.0.0.251,17,82
192.168.1.19,8.8.8.8,17,70
192.168.1.19,142.250.193.164,17,71
8.8.8.8,192.168.1.19,17,86
142.250.193.164,192.168.1.19,17,67
192.168.1.20,192.168.1.19,6,66
192.168.1.20,192.168.1.19,6,66
140.82.114.26,192.168.1.19,6,80
192.168.1.19,140.82.114.26,6,84
4.153.129.168,192.168.1.19,6,85
4.153.129.168,192.168.1.19,6,60
192.168.1.19,4.153.129.168,6,54
140.82.114.26,192.168.1.19,6,60
4.153.129.168,192.168.1.19,6,85
4.153.129.168,192.168.1.19,6,60
192.168.1.19,4.153.129.168,6,54
192.168.1.20,192.168.1.19,6,66
192.168.1.9,239.192.152.143,17,179
192.168.1.19,8.8.8.8,17,74
8.8.8.8,192.168.1.19,17,90
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.20,255.255.255.255,17,177
192.168.1.20,192.168.1.255,17,177
192.168.1.9,224.0.0.251,17,82
192.168.1.9,239.192.152.143,17,179
192.168.1.20,192.168.1.19,6,66
192.168.1.9,239.192.152.143,17,179
192.168.1.15,224.0.0.251,17,475
192.168.1.15,224.0.0.251,17,86
192.168.1.15,224.0.0.251,17,86
192.168.1.15,224.0.0.251,17,86
192.168.1.15,224.0.0.251,17,539
192.168.1.15,224.0.0.251,17,482
192.168.1.20,192.168.1.19,6,66
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
192.168.1.7,224.0.0.251,17,211
192.168.1.7,224.0.0.251,17,86
192.168.1.7,224.0.0.251,17,86
192.168.1.9,224.0.0.251,17,82
192.168.1.7,224.0.0.251,17,86
192.168.1.7,224.0.0.251,17,269
192.168.1.7,224.0.0.251,17,212
192.168.1.6,224.0.0.251,17,409
192.168.1.6,224.0.0.251,17,86
192.168.1.6,224.0.0.251,17,86
192.168.1.6,224.0.0.251,17,86
192.168.1.6,224.0.0.251,17,473
192.168.1.6,224.0.0.251,17,416
192.168.1.4,192.168.1.255,17,243
192.168.1.20,239.255.255.250,17,212
192.168.1.20,239.255.255.250,17,212
192.168.1.19,142.250.193.164,17,71
142.250.193.164,192.168.1.19,17,67
